2022-07-15,19:08:58.932086,write_read.txt,OPEN
2022-07-15,19:08:58.932474,write_read.txt,CLOSE
2022-07-15,19:09:00.785003,write_read.txt,OPEN
2022-07-15,19:09:00.785230,write_read.txt,CLOSE
2022-07-15,19:09:02.213916,write_read.txt,OPEN
2022-07-15,19:09:02.214140,write_read.txt,CLOSE
2022-07-15,19:29:39.236171,write_read.txt,OPEN
2022-07-15,19:29:39.236836,write_read.txt,CLOSE
